,Word,Length,Frequency,Info_given_previous_all_bigrams,Info_given_previous_cleaned_bigrams,Info_given_next_all_bigrams,Info_given_next_cleaned_bigrams
2139,jugador,7,7972,10.9847984057729,10.9392395437211,12.1742973397358,12.3590870000355
2140,aumenta,7,7971,11.6592549062748,12.032427724897,12.0641701824392,12.0872357963625
2141,carreras,8,7962,11.3068504790324,11.2835832849503,12.0685785474006,12.093770713648
2142,cuestiones,10,7956,10.8443869517695,10.8028053225601,10.8913346531669,10.977825188052
2143,moderno,7,7953,10.6442058730573,10.7408864354092,12.3597684209313,12.3524323217592
2144,recurso,7,7946,11.0191211850041,10.9428283612791,11.2039548638594,11.4563378089366
2145,pagos,5,7943,11.4771988046974,11.4092115264606,11.982885229547,11.9787193146061
2146,dosis,5,7940,11.6391107946655,11.5764974516274,11.3758224743901,11.3597505933605
2147,orientación,11,7936,12.345285647906,12.2350439915782,11.3924141805191,11.5280191630299
2148,eléctrica,9,7935,6.72109078797679,6.72962312605743,12.6538702065195,12.6048586688004
2149,revistas,8,7927,11.9325422548397,11.8500372999505,10.7245330846737,10.8257317328023
2150,maneras,7,7924,8.81681262777746,8.78968235785691,12.6290540056647,12.5562739981798
2151,ubicación,9,7919,11.2245090775221,11.1392181963868,11.7423090320633,11.6824878552333
2152,circuito,8,7909,11.5674667003003,11.4949294253635,11.2473384363463,11.6020745433799
2153,situada,7,7905,9.90469883071017,10.1045240422874,10.4836381615805,10.4129329419141
2154,populares,9,7902,8.8159230445758,8.82695402775758,12.7253802316608,12.7211422766133
2155,activos,7,7900,10.704258352606,10.7482437098387,12.2623493038671,12.2169999519715
2156,personalidad,12,7898,11.4604185483145,11.3630030282268,11.8631783085262,11.8774500712612
2157,lleno,5,7895,11.4210798488066,11.4736722494936,11.8979715544034,11.8141869500626
2158,iniciativas,11,7889,10.6793695148808,10.6260889276184,11.6477769167817,11.7017046944439
2159,considerado,11,7877,10.2239829310482,10.2174707946397,11.2657398501116,11.306592360512
2160,notas,5,7872,11.6574769382008,11.6053102565316,11.9515509816016,12.0926666967443
2161,opiniones,9,7871,10.6208992449168,10.603085063062,11.7946738178714,11.7256803376979
2162,individuos,10,7870,11.2616641824695,11.1751966432398,12.2991041813564,12.2818641718333
2163,islas,5,7870,10.0964954730381,10.049679256051,8.80150001530436,9.52152091067897
2164,playas,6,7858,10.2377565845546,10.2343800527995,11.9998978555986,12.0668611469661
2165,podrían,7,7857,11.7171764664487,11.8826649360792,8.54179134056229,8.60647837909786
2166,cuáles,6,7853,11.571017568329,11.5493637570915,7.58487418174003,7.48240562124697
2167,aplica,6,7850,10.275280474211,10.3467236586762,12.1886125808518,12.2167256475574
2168,vender,6,7836,11.8362972286055,11.8021220595552,12.4723107832811,12.5143452798988
2169,aparte,6,7827,11.7632641781413,11.8843806855886,12.4264393500535,12.328067632231
2170,definir,7,7827,11.6078916228729,11.5543039175911,12.5864398058823,12.6093321263941
2171,relacionado,11,7814,10.1136763290483,10.1865012728827,9.15357173660725,9.0578031534205
2172,sujeto,6,7811,11.5213492322692,11.44227816918,12.010316575293,12.0866119426242
2173,financiero,10,7810,8.94484193808074,8.93170217332786,12.72959900581,12.7100506013634
2174,ganas,5,7806,10.1827911399279,10.1731066234082,12.020700398153,11.946930151494
2175,restaurantes,12,7803,11.9611097749645,11.8991928873795,12.4217825898731,12.3659779102071
2176,reducción,9,7799,11.6975599048698,11.5765845820181,11.6319172122911,11.5964209072481
2177,daño,4,7793,10.993470241999,10.9356831592537,11.2901997221926,11.3281810647791
2178,riqueza,7,7787,11.2871568110685,11.1836133624146,11.8207700889801,11.9562351625847
2179,tantos,6,7785,12.0806636693705,12.0666448298857,10.3752307450789,10.5572921552089
2180,consumidores,12,7783,10.9456049043259,10.8536679068689,12.6600834277539,12.5678830176999
2181,caribe,6,7781,10.1624745479469,10.0670173534975,12.3597262500915,12.2411533208449
2182,constituyen,11,7779,11.7100297185058,12.0597212067423,11.9201282801655,11.917036831478
2183,coordinación,12,7779,12.2030624345858,12.0693755479916,11.8655688407101,11.9637315392381
2184,transmisión,11,7777,12.2439333683058,12.11164494608,11.7816739744402,11.9056741431491
2185,palacio,7,7769,11.2824007456132,11.2421724178997,10.9603224185823,11.4006585390095
2186,dejado,6,7767,7.48886935203268,7.45595402732877,12.1946297212965,12.231982162599
2187,ahorro,6,7767,12.1187632800483,12.0188039373076,11.8008823546676,11.8827073175378
2188,entra,5,7766,12.0982677845321,12.4357964372403,11.7255365445315,11.6578488886554
2189,invitados,9,7761,10.4701746296017,10.4605149473802,12.4009230240254,12.3311269985552
2190,grave,5,7759,10.8141659269621,10.8477516108672,11.6063000307988,11.6261587955199
2191,apartado,8,7755,10.7119283084007,10.6315774683117,11.8366555157588,11.9363015071985
2192,organizar,9,7755,12.0186296211048,11.9640612468871,12.0412678533614,12.0499523779912
2193,avance,6,7749,11.731657849711,11.6423009410446,12.216969674361,12.2361627286831
2194,especializado,13,7744,9.72738166683506,9.78835624289476,11.9485831113013,11.8679290459972
2195,cubrir,6,7744,11.0448964849181,10.9941597689817,12.0169062469633,11.9997260071333
2196,división,8,7741,11.197737415013,11.2726316757375,11.8278686999841,12.1699036481289
2197,correcto,8,7739,11.0429167734065,11.0673479596348,11.8125588144017,11.7150397834105
2198,brinda,6,7738,10.5590760432439,11.0362706498363,11.8335029603659,11.932627477175
2199,sociedades,10,7733,11.0197656033059,10.9467433111098,10.3748233237114,10.5800570282149
2200,pan,3,7728,12.2894509778993,12.3771975099997,11.8942347781983,12.0035694405065
2201,pese,4,7723,12.2563325066745,12.2440860300852,9.26785669259463,9.20102523864778
2202,productores,11,7722,10.9833669369717,10.9404756495573,11.8622750536251,11.9714958481444
2203,deuda,5,7712,11.5942596258788,11.4771406808007,11.194620829328,11.2326999466904
2204,letras,6,7711,11.5650767311531,11.5165754479935,12.1244760126463,12.2437829484086
2205,superiores,10,7709,9.19640155252158,9.23426386472365,12.6023124580785,12.5088214297384
2206,unido,5,7708,5.78818878482261,5.71796797618161,12.6962827438863,12.5867891169383
2207,conducta,8,7707,11.6062318522113,11.4904491765018,11.7629196004393,11.7986169258278
2208,servidores,10,7706,11.2467281502803,11.1999966601416,11.369536951488,11.7574495593923
2209,sabor,5,7704,11.4648054957146,11.4219359901601,11.6849889465082,11.7060317014251
2210,atender,7,7702,11.3728419366033,11.3122039331113,11.9605812391512,11.9531638278479
2211,traducción,10,7700,12.1361807117311,12.0340734681835,11.8545564748028,11.8501299926975
2212,veo,3,7699,11.5255179730225,11.5033684989224,12.5182731224209,12.6005106765847
2213,estatal,7,7690,9.69857829725517,9.75379228487045,12.6998531910986,12.801879919991
2214,mecanismos,10,7690,11.0425538051622,10.9773075635204,11.3480708379066,11.519627024939
2215,síntomas,8,7689,10.7365297042558,10.6680645179083,11.7645199053907,11.8308881110849
2216,convocatoria,12,7684,11.0021401838849,10.9413882444571,12.5522053151553,12.536157457519
2217,combinación,11,7683,11.1097333787852,11.0138600036249,11.4329650574596,11.4889418764045
2218,empresarios,11,7680,11.5923267681198,11.5167741711112,12.0985684803138,12.185086583107
2219,conforme,8,7680,11.4851765664205,11.6154544631817,10.7114486465962,10.668514051096
2220,personaje,9,7678,11.0138732164379,10.9385901213675,12.1929674665008,12.3063838588662
2221,incremento,10,7676,10.9313740168124,10.8330598865262,11.6595796486675,11.6292960967847
2222,vi,2,7675,11.6663826545611,12.1855992906524,12.2398548835874,12.3163200324829
2223,luna,4,7674,11.1952248054255,11.1831145490142,11.764770979527,11.9746200489849
2224,tesis,5,7672,12.1313616055867,12.0367116513266,11.1751806242017,11.1754392602006
2225,individuo,9,7669,10.6802621546887,10.5812734681212,12.6885247721233,12.600032170293
2226,masa,4,7662,11.9009720238634,11.7832215718605,11.0181245017736,11.1083250724268
2227,visual,6,7660,9.48578254952235,9.53272411922244,12.2617575353975,12.9949749010149
2228,informaciones,13,7646,10.8561857648243,10.8236668098231,11.0446885656837,11.0564305923559
2229,certificación,13,7643,12.1241822484026,12.0062574687313,11.4120156070367,12.4925367522668
2230,colectivo,9,7641,10.897797236759,10.8785559977749,12.5598680224432,12.8530442508538
2231,chilena,7,7629,8.59829714270013,8.74801810717545,12.7673288826661,12.8083564226638
2232,educativa,9,7626,8.25158312069516,8.2020309847841,12.8801559664331,12.8921375708301
2233,ganado,6,7619,10.7611020152665,10.7138857922597,11.930171396466,11.9620278503186
2234,grados,6,7608,9.51426071547543,9.46421260885454,11.1255352818674,12.6735893136687
2235,abogado,7,7600,11.9434390081556,11.8556473968946,12.1922182595523,12.4880049007713
2236,fútbol,6,7597,11.9259368001569,11.8635612374841,12.0168351948753,12.0418211439247
2237,puso,4,7595,11.0241456478254,11.3327070816134,12.0385133155635,12.0394691356367
2238,permitido,9,7594,8.06487533597773,8.04358494022005,11.3667182013468,11.3713246969429
2239,dieron,6,7591,10.6883451340892,10.7584520026733,11.4090528283896,11.4138619411553
2240,emergencia,10,7591,11.7604921182874,11.6300294701614,12.7380734496689,12.6367061683337
2241,institucional,13,7589,9.75628041862106,9.78015418834572,12.9783763232667,12.8588690901599
2242,avances,7,7588,10.273763487937,10.2500532711388,10.7673849467979,10.8389936966709
2243,cultivo,7,7588,12.1208309713291,11.9925303606781,12.5556257216617,12.5849674466185
2244,recuperar,9,7587,11.7541018021661,11.7054375376392,12.4116605747734,12.4181592042847
2245,raza,4,7584,11.5133395352126,11.4201938926679,11.3850132067837,11.8394704552291
2246,representan,11,7582,11.4426127772255,11.7263084507196,12.4284522970859,12.4356180446473
2247,trato,5,7577,11.6832010998659,11.590057204666,10.7128207944519,10.737992374098
