,Word,Length,Frequency,Info_given_previous_all_bigrams,Info_given_previous_cleaned_bigrams,Info_given_next_all_bigrams,Info_given_next_cleaned_bigrams
222,بـ,2,75644,6.77526123040461,6.71982115896531,7.94141195959621,7.94450540653106
223,منه,3,75610,6.43896929781518,6.55341152368094,9.77594341138027,9.85497179993258
224,وجود,4,75606,8.02251370855707,7.93407947176958,8.37326678047108,8.38323165547674
225,الحياة,6,75484,7.71391738438074,7.7011705548319,8.55660232455816,8.59825150607887
226,الشرطة,6,75274,7.28565193154952,7.26675460517452,8.33658765035299,8.39656128754878
227,الشيخ,5,75016,7.18558916395446,7.14460760432229,6.17446469190511,6.31132782489367
228,الحرب,5,74576,8.17255253578712,8.15529591482258,7.62676521281831,7.67563812676444
229,واحد,4,74269,7.23869815832972,7.20920453765901,9.13590970425461,9.18981387216259
230,مجموعة,6,74179,9.28701483313689,9.3056031709754,7.44234562592701,7.6433857921697
231,جديد,4,73743,7.51664483492115,7.49302686854624,9.26090552690157,9.31431075784718
232,بيان,4,73684,7.54351066479291,7.45468953571103,6.87649658132258,6.76417979199261
233,ضمن,3,73583,9.02909756097284,9.17317269420876,7.48528958650376,7.45156279706655
234,الإسلامية,9,73378,4.53052314510603,4.40568666550588,9.18956656295532,9.19351364994668
235,العدد,5,73335,4.85707604102934,4.82034738968668,2.33501107228477,2.33193084068059
236,هنا,3,72607,8.15550568002652,8.24090791001945,9.0865718005701,9.12491889045389
237,عدة,3,72542,8.76848484303897,8.79468674532187,7.29941449704266,7.2834097472392
238,الشباب,6,72502,7.78395899841741,7.75537558699513,8.53729129100215,8.60755547737643
239,سنة,3,72373,7.72214568056918,7.84754597703221,8.02487535954748,8.13811141763968
240,السابق,6,72147,7.24654401979131,7.14474674548581,8.56365192456052,8.80841161387342
241,شيء,3,72008,6.86305602223683,6.83309927466984,8.83562180256901,8.87018315288514
242,التعاون,7,71662,6.67469819202502,6.57988284325332,6.47791319435117,7.22637938446886
243,ذات,3,71577,8.67637708091537,8.75402172372191,5.85227139530988,5.81675331230276
244,فرنسا,5,71559,7.53549834644303,7.45330424631409,8.73934833017455,8.68441365908761
245,نحن,3,71484,8.44049711746962,8.47412992778174,6.79381670286308,6.81609609961821
246,نقطة,4,71461,5.79941438415878,5.79734556992444,7.78897914951382,7.84076716268424
247,الكثير,6,71117,8.64760602993296,8.65880384380912,7.32767786771925,7.24177321011472
248,الصين,5,70962,8.43734696032626,8.4344686250173,8.73419311485945,8.77531578606305
249,ب,1,70916,6.44159971722298,7.02050511993144,8.61911528460572,8.74046580938809
250,المدينة,7,70895,8.27806388893188,8.23025273922555,8.86178836612426,8.86475348887264
251,حالة,4,70597,8.81112276721968,8.85102021103444,7.26901493035932,7.32546803526738
252,طريق,4,70471,7.05543172845186,6.96377652230229,7.91483186367336,8.16857401565798
253,ن,1,70375,4.59326535848537,5.06208856335812,8.86984272784083,9.0741347714067
254,السورية,7,70271,5.33005836641965,5.32543817994299,9.44043800276114,9.45814601070669
255,السياسي,7,70039,5.90920918424415,5.87781673229573,8.6952450604971,8.859511085943
256,الانتخابات,10,69875,7.74586850982587,7.72432160490455,6.32442653771773,6.25218144112664
257,لو,2,69868,7.71748266698217,7.79335135344456,6.95179240941727,7.06985655925293
258,رغم,3,69791,9.58069409096306,9.71586267563595,7.20208840256682,7.27968286819868
259,القانون,7,69680,7.71004174514993,7.72409331412617,7.79838492396305,7.81237382149411
260,هم,2,69640,8.71261962291495,9.00723625063764,8.25388607244003,8.4689606248729
261,الدين,5,69484,5.41344164830944,5.27690759496163,7.42240302528002,7.75591379403536
262,جريدة,5,69187,3.24006028347262,3.05433080754632,2.59775591931916,2.5896950116404
263,الجديدة,7,69136,7.02993313255981,7.13302401857822,9.56135905321542,9.6142529058213
264,باسم,4,68902,3.87012691305732,3.7073590479399,7.25703231506871,7.29437409837691
265,الخاصة,6,68607,6.60659971619766,6.66017375727903,8.02276774382946,8.12586961406059
266,نهاية,5,68602,8.31584400475749,8.25931784403428,6.26812449735213,6.30858287448079
267,جانب,4,68493,6.82949277207159,6.87096116201983,8.72437193065856,8.78408090791419
268,ثلاثة,5,68268,8.76892702475459,8.75893386619125,5.48125200840417,5.58032155397255
269,اللجنة,6,68249,7.5488381684312,7.50315196104388,6.93216426026911,6.94396751395843
270,السبت,5,68129,6.87806150609388,6.78142183277731,8.2070533200517,8.09926711942082
271,المركز,6,67907,8.58110433923302,8.57437473626662,6.18129452550119,6.09242995020517
272,مشروع,5,67341,9.08583750721212,9.11560955265153,7.2931124832361,7.33256724573522
273,يقول,4,67259,9.03498037259786,9.11219434397695,8.195959877187,8.30624697358476
274,مليار,5,67233,4.57928620947799,4.69173568458083,2.93764463572063,2.86801564182345
275,الفريق,6,66826,8.34663484668397,8.27730302042448,8.48681519461912,8.75349522078156
276,لقد,3,66763,9.05522735663482,9.02248398979445,6.12716176650403,6.16753912819896
277,مرة,3,66608,6.70316343476762,6.86717953825943,7.71730701318121,7.83189396744371
278,لـ,2,66596,7.97398556010915,8.24557116012192,7.21584326607734,7.32034682046114
279,الإنسان,7,66240,5.55639207468396,5.35598935444433,9.49562297892828,9.52369957774774
280,أفضل,4,66066,8.59215671139195,8.59172422312379,8.01926271594339,8.01449211809652
281,المرأة,6,65719,8.18374995299995,8.15705198318614,8.85616373117328,8.95794457458091
282,بينما,5,65492,9.47161403423381,9.65370315616956,8.06091479464096,7.99749933864018
283,جنوب,4,65290,8.05352440049379,8.29729080219938,4.78542506180993,4.88109615905225
284,الشرق,5,64994,7.9035718075347,7.90718799727912,3.08654098417462,3.36305879073582
285,إسرائيل,7,64982,8.82917816534895,8.75830596286281,9.51017425082394,9.49006837079992
286,وليس,4,64967,9.45015131218647,9.63620420557889,8.86646587932151,8.96315919731464
287,أحمد,4,64940,7.81790114952138,7.80719291327707,6.39003217295059,7.094915605557
288,شخص,3,64818,6.62191585415377,6.79160827156185,8.8748858983778,8.87697644832585
289,العديد,6,64087,9.23979885066409,9.2515257688455,6.45491898577858,6.35553371048715
290,الثلاثاء,8,63886,6.95350178414494,6.86573402543171,8.46115909115372,8.35736747980441
291,الدكتور,7,63737,8.4305966143094,8.40584547362193,5.92395876452542,6.12565345266921
292,نظام,4,63627,9.02060220813198,9.05055392894891,6.72614134404611,6.9055011631014
293,الوطن,5,63354,7.54047052784591,7.53107289228698,8.24287373692244,8.37079425784554
294,إيران,5,63084,9.01990604265847,8.96147500538124,9.35213174974237,9.35334905318
295,الأخيرة,7,63083,5.60454323534642,5.49941646788003,9.92283807688788,9.90401724646152
296,الداخلية,8,63056,4.83199927431579,4.76952284277879,8.83662337202726,8.93222222935953
297,وأكد,4,62688,11.7393865723345,11.9683516404315,7.71493263030421,7.8003629964439
298,الثانية,7,62527,5.678926846162,5.58065916503408,9.25398872054215,9.28383038790164
299,الأمريكية,9,62485,6.11258234900785,6.14056871552474,9.58530131454009,9.61569063102085
300,الجزائر,7,62400,8.74777146877712,8.86494399391424,9.28804805376341,9.46517664994951
301,دور,3,62337,8.60950616130311,8.64447213567959,7.57546790498681,7.66452394857444
302,السعودي,7,62324,6.24767649653358,6.15753136526968,9.21580925740429,9.28055051323339
303,تحقيق,5,62187,8.73051910903303,8.68389894565109,7.20263072651829,7.18247719831928
304,العاصمة,7,62049,7.62549540522385,7.55148100401013,7.14483850758719,7.20737599337262
305,إذ,2,61636,9.7207271428163,9.86758883685727,8.29798040197544,8.23011783141967
306,هؤلاء,5,61532,8.92572454232655,8.92057198013569,7.82511452081345,7.92250287526538
307,واحدة,5,61449,7.10881774073766,7.06734656589306,9.40074829638175,9.4260692750284
308,العالمية,8,61234,6.04352687769066,6.0037020635947,8.97853657124165,9.01041214172914
309,السلام,6,61009,6.60613560424453,6.57470991354931,8.51073143320865,8.57919302541179
310,الملك,5,60962,6.38742648370313,6.26290448950688,4.99047889877016,5.67431125664231
311,روسيا,5,60699,8.69646792022694,8.65225588584711,8.84552784056795,8.83345171415959
312,وسط,3,60550,9.26471546166292,9.40659184295492,7.31208374323441,7.31342884567225
313,النفط,5,60517,5.64739263213829,5.72772644078772,8.17496314472901,8.16098416037818
314,السودان,7,60400,7.41762211457463,7.32155707485698,9.769520011607,9.8963074995062
315,الدفاع,6,60356,6.54667939560846,6.46702806129612,7.22266637244585,7.2091681475183
316,مدير,4,60236,7.57341360800958,8.02737905860466,6.24160460032568,6.16496372762684
317,شمال,4,60120,7.60673477289325,7.7677506066118,5.01447454107296,5.04095137491613
318,إدارة,5,60019,8.44547378869197,8.38191623895565,7.55713957447083,7.60697786773939
