,Word,Length,Frequency,Info_given_previous_all_bigrams,Info_given_previous_cleaned_bigrams,Info_given_next_all_bigrams,Info_given_next_cleaned_bigrams
98,selain,6,163325,9.96268319234038,9.86470985696914,6.74344319001962,6.50769401119125
99,sampai,6,162950,8.25322424540564,8.24957922203512,7.40217287585445,7.33042853407142
100,yaitu,5,159891,8.11311725231076,8.04282279753466,8.32030429247581,8.56856974500023
101,sama,4,159550,6.88000523281319,6.77908699582895,7.58350156667312,7.39616780363129
102,kalau,5,156939,8.06904776730978,8.04717929354919,7.96120100802062,7.95331349878303
103,terjadi,7,156418,7.66499912522867,7.57467173639823,7.43718248550375,7.30413951371304
104,kerja,5,155164,5.4574008630769,5.28446063991715,7.98784247210255,7.92789998655196
105,melalui,7,154779,8.34979295815391,8.56699361013136,6.81660679529047,6.94267250025403
106,antara,6,154602,7.20825605264542,7.14837926202289,7.09760660538969,7.05162720139695
107,jadi,4,153924,8.62456716257223,8.5767276015477,8.44335089017181,8.49223090185376
108,dunia,5,152671,6.58505303735181,6.35690620125302,8.16564661936474,8.05712926575332
109,setiap,6,149686,8.76779362585454,8.66960991123874,6.64695031303552,6.61613243917639
110,pun,3,149304,7.69890877677231,7.75876631581849,8.29020359221287,8.15073875116319
111,tinggi,6,148655,5.24751937415684,5.20768414961025,8.72532973754481,8.49466050669674
112,mengatakan,10,148421,6.81226482918943,8.1287070125001,7.66413769571774,7.36745013035923
113,informasi,9,148172,6.01074979438214,5.87970555055278,7.5055037139736,7.3857695381195
114,kegiatan,8,147285,7.89057749151807,7.75433015077235,7.48725054961622,7.60586027312638
115,anak,4,145970,8.14243665037009,8.02207317710237,7.67206899048072,7.6067986444427
116,berbagai,8,145851,7.78485896475837,7.58418713817314,5.97713939857412,5.8895793073304
117,menurut,7,144922,9.52955786904094,9.43039000640574,5.84089510963082,6.28638404565793
118,jalan,5,144361,7.22860227890277,7.07963625774742,7.05682418995238,7.24120119947071
119,penelitian,10,143520,6.73896177260614,6.59069813193734,7.2485057044445,7.10224585980105
120,pendidikan,10,140238,6.99035878830067,6.85692034458825,8.13261114965338,8.09948137506852
121,sendiri,7,139008,7.31155730501243,7.32397694299112,8.97681616422809,8.66892095223048
122,apa,3,137722,8.51923208360427,8.41666633932718,6.80611526806202,6.60470705079568
123,kali,4,137297,6.11176283825717,5.89869753648507,7.07157185107436,6.89284417533365
124,air,3,136997,6.52869354259938,6.57862481421435,7.37961767829364,7.39941128185687
125,bukan,5,135365,8.88285139059755,8.8240315277473,7.44584882735774,7.39558425336176
126,bulan,5,135364,6.65978716339963,6.42204535841594,6.61438586753979,7.87349520734458
127,seorang,7,134263,8.06180509799886,7.91330641372139,5.38646777123419,5.35098751491127
128,ketika,6,133820,8.91786901118385,8.94555182097823,7.94029510416139,7.92929760242014
129,proses,6,131825,8.01873466721133,7.87414826162416,6.12241247683833,6.53087856768806
130,tetapi,6,131695,7.80609844018119,7.5399209899992,8.61706639801103,8.50678246643336
131,sistem,6,130800,8.25317834572325,8.13225954212075,6.61032231642475,6.72218465057861
132,memang,6,130435,8.67556369373212,8.79471263996182,8.12953456373955,8.00748102599137
133,pertama,7,130099,7.45568708306815,7.35813352732101,8.38970782294077,8.13731726251006
134,tempat,6,130023,8.21587014130637,8.01696505364853,7.1477898430229,7.13332209834314
135,langsung,8,128125,7.78167126985827,7.68978101002836,8.14241302728586,8.08161462979205
136,sekitar,7,127555,8.3082324184764,8.14953120813201,5.78424100185226,5.74093054353911
137,mulai,5,126814,8.95485840313158,8.98446537001192,7.08867827595773,7.02322194409911
138,lainnya,7,126602,8.36870471722422,8.34137526346493,8.71899217603091,8.36445203652166
139,aku,3,126380,8.53108573022682,8.55133586679628,7.64798841329396,7.67955146466328
140,sementara,9,124786,8.92440942404163,8.76940776624672,8.00464453489627,7.85065353618632
141,data,4,124722,6.82411275181681,6.83400519064406,8.23277538841368,8.4127530706966
142,kemudian,8,124014,8.93822585294253,8.89643117725169,8.31986311121505,8.38941444058227
143,kembali,7,123200,8.28414533219399,8.3656579618068,8.27204813260583,8.17466583644241
144,tetap,5,122632,8.60390101657864,8.6264197595716,7.61142024028906,7.583965779072
145,cukup,5,122043,8.41343360014736,8.37035190159952,6.93452211973489,6.8389252676162
146,jumlah,6,117664,7.86119684296055,7.67789510459058,6.79932272399346,6.81610998342788
147,kedua,5,117373,8.35785049595384,8.28389868891022,8.39303845695851,8.25205777563132
148,perlu,5,116863,8.17558169477713,8.0831298194167,6.8543805782521,6.95059737559768
149,seluruh,7,116288,7.98575544768539,7.77280608375328,6.59382003163875,6.51993409190175
150,maupun,6,115039,8.39553130269019,8.41903562272809,8.4992872938263,8.68099822171052
151,bahkan,6,115009,9.21706357067515,9.05741824952072,9.03710835727661,8.93631933939394
152,terus,5,113664,8.64527499952989,8.61449047511957,6.03511624246308,5.9707491461129
153,digunakan,9,111638,7.60921813380999,7.52202711211814,7.50267673809218,7.26164929425835
154,kabupaten,9,111284,7.56706786714673,7.88431350533596,4.12068880385209,6.65286380040472
155,ingin,5,111031,7.86196846294094,7.74802417625981,7.30128572382478,7.2619144688901
156,negeri,6,110303,4.89411368905134,4.90305259932802,8.24594570238228,8.23251382564957
157,tim,3,109708,8.57298001416132,8.35174607138606,7.33980365956277,7.73984549324346
158,kepala,6,109580,8.16602576991723,7.92497548350418,5.35684708832126,5.60837534477372
159,mampu,5,109144,8.25196055483272,8.20516273237862,6.43498031901761,6.42878636053801
160,produk,6,108879,8.01320928557681,7.88312412183236,8.00730747244967,8.13978595983594
161,sekolah,7,108828,7.74057872045609,7.51617401503874,8.69009858692701,8.60631863577714
162,mahasiswa,9,108690,8.16963301406628,8.01367132830763,8.43831558515259,8.67097131232639
163,cara,4,108513,7.45736658789238,7.30379690764908,7.78357444874805,7.88359193770891
164,suatu,5,108406,8.31996703465395,8.20510187608037,7.18434136786909,7.15060187611766
165,kondisi,7,108391,8.65774543560047,8.56233594126122,7.7285329590787,7.67849964965666
166,kamar,5,106845,5.93502617825006,5.67968563954207,4.21550613665476,3.92580599585097
167,masalah,7,106426,7.61820067459902,7.53607617989447,8.89445480780985,8.87007479759465
168,bagian,6,104159,7.97654700072459,7.81737516772861,7.34574328499683,7.20343343421014
169,sekarang,8,103510,8.05372357049959,7.95896380518124,8.83498328847404,8.64281216048826
170,tanah,5,103280,7.22781680097283,7.07457343538895,7.46082033710274,7.52473880092454
171,juta,4,103051,4.04326339112302,4.06318472111336,7.29695789959959,7.3189902083807
172,mungkin,7,103042,8.05819825286808,8.36168463148476,9.18303666783439,9.0838732761925
173,mobil,5,102856,7.79819722391244,7.68336355692856,7.62664207257691,8.24565491282332
174,pernah,6,102843,7.2059173217483,7.16229369388867,7.21523365650585,7.21386198836916
175,pasar,5,102272,7.87393843090335,7.72079227618158,7.8472653726449,8.03864846227636
176,sesuai,6,102265,9.17359107025647,9.20147395913157,6.12237499076235,5.93978310862456
177,pihak,5,102229,7.88411213298799,7.71298356306423,7.65056173100867,7.71626956166447
178,sejak,5,101950,8.70901747549622,8.73271974081956,6.57760219220653,6.45114212486413
179,sedang,6,101697,8.48010635665348,8.41677830169339,7.00174569969311,7.03389408845766
180,diri,4,101136,4.61615784713249,4.60146675551807,8.80841955786286,8.58871998441885
181,luar,4,101023,7.54780769309236,7.33424309142503,5.33993212223623,5.01246783144929
182,ketua,5,100617,7.36186597315518,7.05958989040838,4.40350133459087,4.72644543912599
183,acara,5,100572,7.75295880849336,7.69004229401345,7.20473171093863,7.31628711502946
184,bersama,7,100330,7.94433167533435,8.00351180267427,8.63312907677579,8.84481198444476
185,tiga,4,99836,8.64675445020234,8.48463961709156,7.42076084547737,7.29314307656329
186,adanya,6,99709,7.20947775765429,7.06697651763186,7.0701993035192,7.07993408252909
187,hukum,5,99705,6.4259300080581,6.30495312203593,8.95743917853139,8.91916871748234
188,depan,5,99133,5.48405080382043,5.19376519098969,9.20845018002038,9.06219175873288
189,manusia,7,99106,7.18104684690585,7.1539609078565,9.43755680932696,9.17539566934426
190,sebesar,7,98837,7.82789345554717,7.86594631729821,3.904949546702,4.57392380048488
191,nasional,8,98729,6.1738854010675,6.0409794806878,9.1244653713055,8.94930198685374
192,paling,6,98479,8.31134791405862,8.20035138534223,6.08573003912712,6.00794030395492
193,umum,4,98475,5.44717448193624,5.19983430218155,8.99313853148509,9.22501510545769
194,tanpa,5,97956,9.24030213453803,9.34474355256859,6.86107485209987,6.85183620269215
195,mencapai,8,97596,8.39517316261055,8.35832693191405,5.49280018910993,5.7295815907063
196,masuk,5,97288,8.57286737774234,8.5085904906328,7.45029056191782,7.33500615739192
197,barat,5,96791,4.16388932976622,7.12301723005591,9.07746455411197,8.87751569412576
198,warga,5,96683,8.47316004878786,8.34839432226355,7.95610092561058,8.16822580755941
199,sedangkan,9,96297,8.95620383110758,8.69718025662804,8.86761163051164,9.02743540663209
200,bidang,6,96051,7.48134765116624,7.22582190211858,6.95904044407535,7.01396893845839
201,sebelumnya,10,96051,8.32453174298859,8.23975846509295,9.21255571725137,8.96947181188825
202,ekonomi,7,94908,6.77498176178088,6.67964414917951,8.71455809465079,8.64876154951966
203,melihat,7,94545,8.45553917713473,8.35901068755801,8.17758724303319,8.18780455282389
204,semakin,7,93782,9.21496739258183,9.19810714917939,6.03961344681055,6.03978155257197
205,pusat,5,92362,7.27113300034624,7.88606921428375,8.00506528239228,7.87397770065834
206,mendapatkan,11,92077,8.26912535672713,8.13909573048981,7.10087567087823,7.10345457287664
207,islam,5,91828,6.06036308764302,6.15398953259968,9.43109554120842,9.27899069815285
208,lingkungan,10,90958,7.59823282249481,7.46881149681641,8.35350134422825,8.34394996957512
209,tengah,6,90086,6.31719982725272,7.81820527944985,8.92455899463481,8.86280119408692
210,per,3,90075,5.78292935883791,5.83360691093087,4.92152851860676,5.00033869138093
211,termasuk,8,90031,9.18113682388499,9.07074017795668,9.14935645868127,9.31552609806375
212,anggota,7,89797,8.5567122400631,8.38351131129603,5.6970936733244,6.57689719992591
213,mau,3,89238,7.98262076751485,8.16048665507281,7.43545568360197,7.76346388458591
214,selalu,6,89116,9.17897817252245,9.19114977721729,7.63957570756364,7.67813481525056
215,persen,6,88717,3.84915025913085,3.61952427868732,9.03707984337231,8.75927726833966
216,tingkat,7,88576,8.83446863325392,8.74646040465837,6.66815478175222,6.84248440762905
217,masa,4,88469,8.44597409566989,8.2799794972239,5.63392009401732,5.61202738130454
218,meningkatkan,12,88402,7.55398760919565,7.3897445735474,5.64593456638317,5.63133584352782
219,hidup,5,88103,7.04142544012047,6.95222157826915,9.21706681055443,9.06576198755612
220,lokasi,6,87327,8.49995612848818,8.31720870254794,7.41261079296003,7.84762286023034
221,pembangunan,11,87280,8.05263116017932,7.92283360941714,7.88019775323248,7.93437805600243
222,berada,6,87236,8.80839392796184,8.82247161694929,6.17161509159587,6.01007439354774
223,usaha,5,87048,7.49350327792304,7.35324179565618,8.73656057013448,8.71125230634274
224,bank,4,86781,8.56534087940395,8.87082665564477,6.37098368218547,7.36643116961017
225,penting,7,85671,6.99000170386369,6.88975916673332,8.88471116476165,8.65933013451057
226,demikian,8,84720,7.08804859208935,6.90957685113605,8.42282808398458,8.18779856023507
227,bahan,5,84437,8.20631943351039,8.05224402499418,4.78064716676478,4.69529456488647
228,presiden,8,84432,7.70092007138961,7.53662264553482,6.71849879158564,9.2292383561337
229,siswa,5,83861,8.21707372533246,8.10209827760433,8.77865058255839,8.96845760393954
230,peserta,7,83691,8.23695273952132,8.07278264558128,7.89802983925958,8.20549610595894
231,timur,5,83235,4.59421825358813,7.17450302700713,9.05021851678199,8.87867233582091
232,kesehatan,9,82625,6.91730287883397,6.81102208673055,9.20933513704827,9.0567336567384
233,utama,5,82439,6.56433099156828,6.40051425930074,9.44620931262532,9.70699961563793
234,wilayah,7,81615,8.05169674065063,7.88670616001895,7.93710706876036,8.32718094078911
235,nilai,5,81494,8.57541130154011,8.51902240620978,7.05874956589185,7.19986147056164
236,dana,4,80571,7.18596938231368,7.16185450835288,7.63058688373684,8.01787591977535
237,desa,4,80439,8.05889534525208,7.93770809549308,6.77576781744929,9.64350874228207
238,sebelum,7,80261,9.34270680690669,9.41689656607157,8.25113759461014,8.29507449582123
239,lama,4,80219,6.81236122803288,6.71329198119124,9.41117972991679,9.24430576027485
240,kasus,5,80047,7.72682004469405,7.6345212081523,7.40708945865873,7.88409580865694
241,nama,4,80029,7.66200856470033,7.5398496864674,8.3846468396776,9.02376914600359
242,mengenai,8,79770,7.95071101196076,7.87118319144505,8.27716567591895,8.34983187081851
243,katanya,7,78700,5.84572535000464,5.4611670313643,8.24801303073068,7.82177769372643
244,terkait,7,78623,8.8577850168589,8.89288561042067,8.42284642276187,8.34214167866606
245,teknologi,9,78515,7.80566849785236,7.66372332031532,8.13905435646764,8.29533031312568
246,kecil,5,77727,7.27788611230471,7.17978654888336,9.72644823768897,9.51483848031699
247,begitu,6,76323,8.96526397994375,8.90835494704,7.97498081700674,7.84237602561033
248,berdasarkan,11,76286,9.10600643328279,9.24403842157972,6.5085695527286,6.42519846907864
249,bekerja,7,76283,8.87022400178193,8.80664132595574,7.83353395946204,7.63100267471981
250,keluarga,8,75337,8.67646514299408,8.48438325925074,9.17831457664832,9.16954878226118
251,bagaimana,9,75322,8.63377541492028,8.48389070062646,8.25422353201963,8.22578135254473
252,jenis,5,74622,8.56046949431144,8.48933862506159,7.66292292315155,7.86595603482644
253,buku,4,74453,7.27316277538756,8.21811911395425,8.55576033101675,8.62592805796211
254,bisnis,6,74033,8.40486595204146,8.25778859342294,9.39519750393651,9.57352580073372
255,industri,8,73979,8.56695553581149,8.50031886122245,8.26644390827413,8.29456879090182
256,tanggal,7,73947,7.16051745633036,6.95487298073129,4.68616476114386,4.48909726601478
257,bahasa,6,73931,7.80507417410004,7.74147716521764,5.85784004251512,6.30415613635028
258,mencoba,7,73844,5.92119539900639,5.70851755155823,4.81290683851786,4.68415566679935
259,apakah,6,73843,7.63564385856593,7.42102476125149,8.34967237005961,9.34309772973081
260,mengalami,9,73764,9.09689826199351,9.10271211744714,4.80257059150589,4.77286805599008
261,berikut,7,73037,4.66538546271299,4.8789559133951,7.25261864113003,7.48828037408875
262,bentuk,6,72911,7.81183151775379,7.6700203570351,8.24613306159918,8.48886486415697
263,sebanyak,8,72775,9.18682393962753,9.41885457764602,5.05340096232682,4.79466597239964
264,kurang,6,72579,9.26196445294141,9.2533570662132,7.4490829865953,7.4200685924379
265,selatan,7,72208,4.13967062255242,6.3472537440833,9.47803047287046,9.24448244309918
266,belajar,7,72177,8.15311365735464,8.0906204772203,8.54899653281383,8.46708852674904
267,pekerjaan,9,72117,5.95953049046658,5.78637080950165,8.75993858011188,8.67745806339147
268,uang,4,70984,7.32748789899357,7.22877584118339,8.54467409433519,8.51827514853306
269,mudah,5,70954,8.2324555436848,8.11549376590392,8.28189776402209,8.38086495461287
270,terbaik,7,70931,7.360864679538,7.19353673762295,8.57594405809957,8.5685772328608
271,luas,4,70876,8.21291170223022,8.2803246010208,7.41199812026237,7.25093621558586
272,kini,4,70563,8.74348169152654,8.66302933158239,9.04734469210331,8.9209306312405
273,sumber,6,70519,8.62502361781054,8.49227497536432,5.45794886184779,5.32040015824804
274,kantor,6,69867,8.47924627725294,8.26127697149716,7.39645702170595,7.5342683749194
275,jelas,5,69618,8.58000190677975,8.42359839961205,9.2941221879154,9.83188515734328
276,jam,3,69286,6.67574541942502,6.42971538843183,8.08622575931756,8.00179553807207
277,tahu,4,69241,7.19995275046708,7.0790993950569,7.97551139285625,7.87851174029433
278,ujar,4,69208,5.69920676118948,5.33498386874018,5.8087682809873,6.81882983989791
279,kunci,5,68944,3.76906834602492,3.12451136418657,4.47349103039327,4.21289190890276
280,kebutuhan,9,68317,7.61639845552171,7.50609722861832,8.62509726534776,8.58503310122592
281,awal,4,68214,7.94155906702792,7.76583827256804,8.8700230984815,8.97920276597173
282,akhir,5,68120,7.73102507893551,7.5136286542235,7.29051297225745,7.27358787066223
283,bila,4,67855,9.62591320424413,9.59264952239427,8.9106760915028,8.91185725772802
284,sosial,6,67780,6.25148496852411,6.55170049271669,9.56465604679846,9.4084458288236
285,jangan,6,67729,9.37767737782726,9.35119830481429,5.88553690341753,5.91904252114257
286,guru,4,67631,8.82361346580907,8.68056213093065,9.11075324132366,9.34141998939188
287,dekat,5,67606,8.41325645434372,8.32343029228895,8.03188348497796,8.09946786152196
288,terdapat,8,67310,9.09137539722687,9.47034089017012,8.09632693988197,8.05575349266312
289,ilmu,4,67292,7.65172533928158,7.64777008965229,7.01591187426606,6.97607387576124
290,punya,5,67268,8.50782052480312,8.47469096204509,7.99065359752985,8.00580033855166
291,membantu,8,66955,8.25617451485113,8.14098574250661,8.47489219273943,8.43761723984131
292,sekali,6,66867,6.79690987888137,6.67295992166758,9.56441330355466,9.4210942901265
293,sejumlah,8,66851,9.44276445110363,9.287759321386,7.94317924556633,7.9079443262682
294,datang,6,66841,8.75091048792796,8.73872417473173,8.74626900495297,8.56367811920985
295,media,5,66446,8.78964978888134,8.90917406252941,7.91946849786566,7.97214626188156
296,pemain,6,66159,8.55524094464705,8.39114999246365,8.16143210786717,8.47930852510454
297,badan,5,65959,8.29456420429294,8.08902849198091,6.56322085694988,6.81293546201336
298,akhirnya,8,65885,9.13467385275681,9.13118470047779,9.07402729099983,9.0801167572701
299,pencarian,9,65847,3.93750942821732,6.07814569957407,6.55101679450548,6.49813608408871
300,agama,5,65694,6.88332220307069,6.80088845157488,8.99125671705449,9.19131012057386
301,universitas,11,65479,8.64958804391821,8.56150792690841,5.48051427724871,7.68583002304527
302,mempunyai,9,65249,9.5538890096175,9.64939371731365,7.45473351813449,7.45637728880807
303,tujuan,6,65240,8.81267790297201,8.63281396081609,8.7784990504433,8.70940261039494
304,sering,6,64819,9.24688710242253,9.23459397237106,7.45998203590801,7.51598939050487
305,keuangan,8,64719,5.81681242966662,5.68741099692653,9.44441556588879,9.48114602991761
306,partai,6,64596,8.18662950749755,8.42086344100338,5.17856775611769,5.74501100394082
307,yakni,5,64308,9.17776187900648,8.99509619563963,9.58304997236734,10.1248942350159
308,menunjukkan,11,64097,9.08182140525227,9.13690767716899,7.07740030197962,7.06228423915944
309,berhasil,8,63821,9.12943485942414,9.43229942591712,7.05176812238257,7.10028790773715
310,khusus,6,63338,8.32098955221947,8.3583809208974,9.66805061910397,9.54614714923724
311,mata,4,63192,8.29899139339677,8.40890983368525,7.12767606289839,6.9944443583878
312,terakhir,8,63005,7.06404140497544,6.89937097315916,9.94612049774674,9.69350149976307
313,segera,6,62700,8.76764295649937,8.67390762020874,7.52853658553343,7.67061352002495
314,hotel,5,62642,8.20576158582542,8.64043294362187,8.24166231551728,9.17805273524897
315,jauh,4,62168,7.91972691500699,7.86902407037265,8.10295440886849,7.93585930232932
316,ibu,3,62013,9.31063765898301,9.13445176811406,8.20288855974112,8.51334887934365
317,ruang,5,62010,8.78978487385144,8.57020093786995,7.08459808095526,7.08538523535217
318,daya,4,61966,5.50244465090864,5.3411964487198,5.27273788269841,5.18315432338254
319,ya,2,61830,9.04616571913697,9.40689620173648,8.54420900368283,8.74281396227105
320,cepat,5,61826,7.80963515145678,7.67245171954659,9.44482748148288,9.30447216262742
